0 1 2
493 84 1
493 89 1
493 91 2
493 95 1
493 100 3
493 110 1
493 114 1
493 119 2
493 120 1
493 122 2
493 124 2
493 146 3
493 149 2
493 178 5
493 185 2
493 193 2
493 206 2
493 207 1
493 211 2
493 220 2
493 242 1
493 272 1
493 312 1
493 317 1
493 318 1
493 351 2
493 390 1
493 402 1
493 407 1
493 479 3
493 510 3
493 524 1
493 531 1
493 539 1
493 570 1
493 574 1
493 597 6
493 609 2
493 645 1
493 674 1
493 675 1
493 682 2
493 702 2
493 710 0
493 732 1
493 765 6
493 801 1
493 827 1
493 904 1
493 913 1
493 971 4
493 1184 4
493 1227 1
493 1253 1
493 1311 1
493 1454 1
493 1456 1
493 1775 1
493 2110 1
493 2162 1
493 2407 1
493 2509 1
493 2575 1
493 2767 1
493 3002 1
493 3003 2
493 3729 1
494 0 4
494 1 3
494 2 2
494 6 5
494 11 2
494 13 2
494 14 2
494 17 1
494 18 4
494 21 1
494 28 2
494 34 1
494 52 1
494 71 1
494 78 6
494 80 1
494 96 4
494 110 1
494 125 1
494 151 1
494 160 4
494 161 1
494 212 1
494 317 1
494 343 1
494 481 4
494 518 1
494 521 1
494 527 1
494 552 1
494 564 2
494 590 1
494 642 2
494 645 1
494 722 1
494 744 2
494 755 1
494 796 1
494 804 1
494 925 1
494 1017 1
494 1175 6
494 1293 1
494 1300 2
494 2418 1
494 2574 3
494 3301 1
494 3321 1
495 1 1
495 4 1
495 44 1
495 45 1
495 62 1
495 89 0
495 120 1
495 134 1
495 268 2
495 571 1
495 679 1
495 1439 1
496 1 1
496 6 6
496 12 1
496 13 1
496 17 2
496 18 1
496 21 1
496 22 2
496 23 1
496 24 3
496 26 2
496 38 1
496 51 1
496 57 2
496 61 1
496 66 2
496 69 3
496 73 1
496 75 1
496 78 1
496 97 1
496 102 2
496 110 2
496 112 1
496 145 1
496 206 1
496 213 1
496 236 1
496 239 3
496 253 1
496 286 4
496 343 2
496 388 4
496 453 1
496 456 1
496 510 1
496 516 1
496 675 1
496 698 0
496 937 1
496 1078 1
496 2129 1
496 2419 1
496 2730 1
497 1 1
497 3 2
497 8 4
497 63 1
497 94 1
497 95 1
497 101 1
497 180 1
497 204 1
497 273 1
497 283 1
498 1 1
498 8 1
498 34 1
498 42 1
498 50 1
498 54 1
498 95 1
498 100 1
498 1890 2
499 0 20
499 1 5
499 2 11
499 3 1
499 4 2
499 6 5
499 7 8
499 11 4
499 13 1
499 14 2
499 15 1
499 18 5
499 19 2
499 22 1
499 24 1
499 28 4
499 32 6
499 36 1
499 37 1
499 45 1
499 47 1
499 55 2
499 83 3
499 87 1
499 89 1
499 95 2
499 96 1
499 100 1
499 104 1
499 115 3
499 119 1
499 135 5
499 140 2
499 142 1
499 146 1
499 148 1
499 184 2
499 201 1
499 207 1
499 213 1
499 222 6
499 236 1
499 246 1
499 270 1
499 295 1
499 442 1
499 484 1
499 527 2
499 561 1
499 628 1
499 725 1
499 760 4
499 762 1
499 927 4
499 950 2
499 1008 2
499 1616 1
499 1651 1
499 2768 1
500 1 1
500 6 1
500 7 2
500 83 1
500 100 1
500 221 2
500 295 1
500 762 0
501 0 5
501 1 2
501 2 3
501 4 2
501 11 1
501 13 1
501 14 1
501 18 1
501 19 1
501 23 3
501 32 2
501 34 1
501 41 1
501 42 1
501 54 1
501 67 4
501 75 1
501 100 1
501 115 2
501 135 2
501 175 1
501 197 1
501 198 1
501 210 1
501 222 2
501 270 1
501 292 1
501 296 4
501 306 1
501 383 3
501 511 1
501 786 1
501 794 0
501 862 1
501 871 1
501 1634 1
502 0 13
502 1 4
502 2 7
502 4 2
502 6 4
502 7 6
502 11 3
502 13 1
502 14 1
502 18 4
502 19 1
502 22 1
502 24 1
502 28 3
502 32 4
502 45 1
502 47 1
502 55 2
502 83 2
502 89 1
502 95 2
502 96 1
502 100 1
502 115 2
502 119 1
502 135 3
502 140 1
502 146 1
502 184 1
502 201 1
502 207 1
502 213 1
502 222 4
502 236 1
502 295 1
502 484 1
502 527 2
502 628 1
502 725 1
502 760 3
502 762 1
502 927 3
502 950 2
502 1008 1
503 0 8
503 1 3
503 2 4
503 4 2
503 6 4
503 7 4
503 11 2
503 13 1
503 14 1
503 18 3
503 22 1
503 24 1
503 28 2
503 32 2
503 45 1
503 47 1
503 55 2
503 83 2
503 89 1
503 95 2
503 100 1
503 115 1
503 119 1
503 135 2
503 146 1
503 207 1
503 213 1
503 222 2
503 236 1
503 295 1
503 484 1
503 527 1
503 628 1
503 725 1
503 760 2
503 762 1
503 927 2
503 950 2
504 1 1
504 9 2
504 62 2
504 64 2
504 157 1
504 158 1
504 191 1
504 301 1
504 319 1
504 339 1
504 348 1
504 756 2
504 949 0
504 1333 1
504 1614 1
504 1721 1
505 0 27
505 1 3
505 2 14
505 3 2
505 4 10
505 7 13
505 8 3
505 9 2
505 11 2
505 13 1
505 14 3
505 15 1
505 16 1
505 18 2
505 19 1
505 20 3
505 21 2
505 24 2
505 26 2
505 28 1
505 37 8
505 38 2
505 44 10
505 48 2
505 51 1
505 56 2
505 59 2
505 62 1
505 66 1
505 70 1
505 71 2
505 75 2
505 80 2
505 84 3
505 89 1
505 91 2
505 95 1
505 100 4
505 106 1
505 110 1
505 114 1
505 119 2
505 120 1
505 122 2
505 124 2
505 146 3
505 149 2
505 153 1
505 161 1
505 169 2
505 178 8
505 185 3
505 193 2
505 197 1
505 206 3
505 207 1
505 211 2
505 219 1
505 220 2
505 242 3
505 272 1
505 303 1
505 312 1
505 317 1
505 318 1
505 351 2
505 355 2
505 380 1
505 382 1
505 390 1
505 402 1
505 407 2
505 410 2
505 415 1
505 451 3
505 464 1
505 472 3
505 479 3
505 484 2
505 510 5
505 524 1
505 531 1
505 539 1
505 570 1
505 574 1
505 597 6
505 609 3
505 645 1
505 674 1
505 675 3
505 682 3
505 702 2
505 710 4
505 732 3
505 765 8
505 798 1
505 801 3
505 827 2
505 904 3
505 913 1
505 971 4
505 981 1
505 1010 1
505 1013 2
505 1184 6
505 1224 1
505 1227 1
505 1253 1
505 1311 1
505 1454 1
505 1456 1
505 1775 1
505 2110 1
505 2162 2
505 2234 2
505 2362 1
505 2407 1
505 2509 1
505 2539 2
505 2575 1
505 2576 1
505 2767 1
505 3002 2
505 3003 2
505 3227 1
505 3729 1
506 1 1
506 6 3
506 13 1
506 17 1
506 21 1
506 38 1
506 48 1
506 51 1
506 66 1
506 73 1
506 77 1
506 78 1
506 96 1
506 112 1
506 230 1
506 239 2
506 300 1
506 320 3
506 456 1
506 552 2
506 575 1
506 698 0
506 705 1
506 896 1
506 1058 6
506 1268 3
506 1631 1
507 1 1
507 3 2
507 8 4
507 94 1
507 95 1
507 101 1
507 180 1
507 204 1
507 273 1
507 283 1
508 1 1
508 8 1
508 34 1
508 42 1
508 50 1
508 54 1
508 95 1
508 100 1
508 1890 2
509 1 1
509 4 1
509 6 2
509 7 1
509 21 1
509 38 1
509 48 1
509 64 3
509 66 1
509 110 1
509 112 1
509 139 1
509 234 1
509 244 2
509 254 0
509 290 2
509 297 1
509 319 1
509 347 1
509 364 1
509 369 1
509 471 1
509 518 1
509 607 1
509 648 1
509 720 1
509 738 1
509 754 1
509 778 1
509 1095 1
509 1160 1
509 1463 1
509 1515 1
509 1878 2
509 2357 1
509 2703 1
510 1 1
510 4 1
510 13 1
510 62 2
510 92 2
510 111 1
510 205 0
510 216 1
510 226 1
510 464 1
510 500 1
510 529 1
510 544 1
510 580 2
510 633 1
510 704 1
510 786 1
510 824 1
510 1535 1
510 1730 1
510 2112 2
510 2348 1
511 0 48
511 1 4
511 2 25
511 3 2
511 4 10
511 7 17
511 8 4
511 9 2
511 11 3
511 13 1
511 14 5
511 15 1
511 16 2
511 17 4
511 18 3
511 19 2
511 20 4
511 21 3
511 24 2
511 26 2
511 28 2
511 37 8
511 38 3
511 44 10
511 48 2
511 51 1
511 56 3
511 59 2
511 62 1
511 66 1
511 70 1
511 71 2
511 75 2
511 80 3
511 83 1
511 84 3
511 89 1
511 91 2
511 95 1
511 100 4
511 106 1
511 110 1
511 111 1
511 112 1
511 114 1
511 119 2
511 120 1
511 122 2
511 124 2
511 146 3
511 149 2
511 153 1
511 161 1
511 169 3
511 178 8
511 185 3
511 193 2
511 197 1
511 206 3
511 207 2
511 211 2
511 219 2
511 220 2
511 230 1
511 242 5
511 272 1
511 303 2
511 312 1
511 317 2
511 318 1
511 351 2
511 355 3
511 380 1
511 382 3
511 390 1
511 402 1
511 407 3
511 410 2
511 415 3
511 451 6
511 464 1
511 472 6
511 479 3
511 484 2
511 510 5
511 524 3
511 531 1
511 539 2
511 570 1
511 574 1
511 597 7
511 609 4
511 631 1
511 645 1
511 674 1
511 675 4
511 682 5
511 702 2
511 710 5
511 730 1
511 732 4
511 752 1
511 765 9
511 798 1
511 801 5
511 827 2
511 904 4
511 913 1
511 971 4
511 981 2
511 1010 1
511 1013 3
511 1184 7
511 1224 1
511 1227 1
511 1253 1
511 1311 1
511 1336 1
511 1454 1
511 1456 1
511 1775 1
511 2110 1
511 2162 2
511 2234 3
511 2362 2
511 2407 1
511 2509 1
511 2539 2
511 2575 1
511 2576 1
511 2767 1
511 3002 2
511 3003 3
511 3004 1
511 3227 2
511 3729 1
511 4345 1
512 1 1
512 3 1
512 9 3
512 24 1
512 45 2
512 56 2
512 62 3
512 67 2
512 109 2
512 116 2
512 200 2
512 232 1
512 278 3
512 1181 2
512 1989 1
512 3661 1
512 3662 1
513 1 1
513 6 3
513 13 1
513 43 1
513 96 1
513 221 2
513 239 1
513 320 2
513 698 0
513 753 1
513 1058 6
513 1268 2
513 1631 2
514 1 1
514 13 1
514 239 1
514 682 0
514 1058 1
514 1290 1
514 1631 1
515 1 1
515 4 1
515 6 1
515 13 1
515 17 1
515 26 1
515 51 1
515 69 1
515 97 1
515 229 1
515 236 1
515 239 1
515 313 1
515 320 2
515 425 1
515 575 2
515 698 0
515 724 1
515 1058 1
515 1631 1
515 2419 1
516 0 2
516 1 3
516 2 1
516 3 4
516 4 2
516 9 2
516 11 2
516 13 1
516 14 1
516 15 3
516 18 1
516 19 2
516 20 1
516 28 1
516 39 3
516 62 1
516 71 1
516 95 1
516 97 1
516 100 1
516 104 1
516 109 2
516 111 1
516 162 3
516 174 1
516 192 1
516 198 3
516 205 3
516 216 1
516 224 1
516 229 2
516 231 1
516 280 1
516 295 1
516 309 0
516 312 3
516 317 1
516 402 1
516 408 1
516 455 1
516 462 1
516 464 1
516 468 1
516 500 1
516 506 4
516 550 2
516 644 1
516 655 3
516 660 4
516 665 1
516 746 1
516 752 2
516 786 1
516 818 2
516 876 1
516 969 1
516 1115 1
516 1191 1
516 1207 1
516 1270 1
516 1349 1
516 1535 1
516 1778 1
516 2278 1
516 2410 1
516 2413 1
516 2990 1
516 3005 1
516 3245 1
516 3730 1
516 4346 1
517 1 2
517 3 1
517 4 1
517 11 1
517 15 1
517 19 1
517 162 2
517 192 1
517 198 2
517 280 1
517 295 1
517 309 0
517 312 2
517 317 1
517 402 1
517 408 1
517 455 1
517 464 1
517 468 1
517 506 3
517 644 1
517 655 2
517 660 3
517 752 1
517 818 1
517 876 1
517 969 1
517 1115 1
517 1191 1
517 1349 1
517 2278 1
517 2410 1
517 2413 1
517 2990 1
517 3005 1
517 3245 1
517 3730 1
517 4346 1
518 0 11
518 1 3
518 2 5
518 3 9
518 4 2
518 6 7
518 9 1
518 11 2
518 12 3
518 13 1
518 14 1
518 15 4
518 16 1
518 18 2
518 19 2
518 28 1
518 36 1
518 37 2
518 43 6
518 48 2
518 56 1
518 70 1
518 73 2
518 75 1
518 86 1
518 89 1
518 91 1
518 96 1
518 99 4
518 106 1
518 109 3
518 115 1
518 119 2
518 143 1
518 149 1
518 153 1
518 162 8
518 169 1
518 174 1
518 182 1
518 183 1
518 191 1
518 197 1
518 205 1
518 206 1
518 230 1
518 234 1
518 261 1
518 276 4
518 277 1
518 295 1
518 304 1
518 312 3
518 322 1
518 345 1
518 376 1
518 380 1
518 382 1
518 387 1
518 415 1
518 425 1
518 440 1
518 453 2
518 455 2
518 462 5
518 478 1
518 483 1
518 550 1
518 570 1
518 582 1
518 596 1
518 606 1
518 677 1
518 698 1
518 719 3
518 753 3
518 772 1
518 800 1
518 846 1
518 862 1
518 877 2
518 928 2
518 1017 1
518 1135 1
518 1405 2
518 1448 1
518 1852 1
518 1995 1
518 2516 1
518 3714 2
518 4347 2
518 4348 1
518 4349 0
519 0 3
519 1 2
519 2 2
519 4 2
519 11 1
519 14 1
519 17 1
519 19 1
519 34 1
519 47 1
519 51 1
519 56 1
519 77 1
519 98 3
519 110 1
519 136 1
519 160 1
519 162 5
519 191 4
519 209 1
519 229 1
519 279 1
519 295 1
519 312 6
519 336 1
519 419 1
519 440 8
519 454 1
519 507 1
519 519 1
519 528 1
519 530 1
519 574 1
519 614 2
519 838 5
519 876 1
519 977 1
519 1109 2
519 1390 1
519 1393 1
519 1394 0
519 1469 1
519 1557 2
519 1559 3
519 1609 2
519 1656 2
519 1658 2
519 1779 1
519 2991 1
520 1 1
520 3 2
520 8 4
520 63 1
520 94 1
520 95 1
520 101 1
520 180 1
520 204 1
520 273 1
520 283 1
521 1 1
521 8 1
521 34 1
521 42 1
521 50 1
521 54 1
521 95 1
521 100 1
521 1890 2
522 1 2
522 3 6
522 4 1
522 5 5
522 7 1
522 8 4
522 9 3
522 11 1
522 14 1
522 18 1
522 19 1
522 24 2
522 26 1
522 27 1
522 28 1
522 31 1
522 39 1
522 42 1
522 56 1
522 59 1
522 63 1
522 64 2
522 80 2
522 83 1
522 94 1
522 101 1
522 119 1
522 163 1
522 175 2
522 179 1
522 180 2
522 191 3
522 204 2
522 210 2
522 219 1
522 237 2
522 267 2
522 292 1
522 329 1
522 375 1
522 411 1
522 505 1
522 521 3
522 552 1
522 562 2
522 577 3
522 592 1
522 618 1
522 627 1
522 633 1
522 659 1
522 736 2
522 739 1
522 791 2
522 837 3
522 867 1
522 894 1
522 1504 1
522 1516 1
522 1554 2
522 1640 1
522 1995 1
522 2098 1
522 2214 1
522 2279 1
522 2503 1
522 2534 1
523 0 18
523 1 3
523 2 10
523 3 1
523 6 2
523 7 1
523 11 2
523 16 1
523 18 3
523 19 4
523 23 1
523 28 2
523 32 4
523 36 1
523 43 2
523 57 8
523 61 1
523 62 1
523 85 6
523 91 1
523 93 1
523 112 1
523 122 1
523 124 2
523 142 1
523 147 1
523 148 1
523 152 4
523 169 1
523 195 1
523 216 1
523 234 6
523 236 1
523 263 3
523 438 2
523 449 1
523 451 1
523 455 1
523 472 1
523 498 1
523 518 1
523 580 1
523 704 1
523 705 3
523 719 2
523 741 1
523 752 1
523 754 6
523 854 3
523 855 2
523 915 1
523 922 9
523 1050 1
523 1070 1
523 1076 1
523 1157 2
523 1227 3
523 1304 1
523 2357 3
523 2409 1
523 2757 3
523 2985 1
523 3321 1
524 0 2
524 1 3
524 2 1
524 3 4
524 4 2
524 9 2
524 11 2
524 13 1
524 14 1
524 15 3
524 18 1
524 19 2
524 20 1
524 28 1
524 39 3
524 62 1
524 71 1
524 95 1
524 97 1
524 100 1
524 104 1
524 109 2
524 111 1
524 162 3
524 174 1
524 192 1
524 198 3
524 205 3
524 216 1
524 224 1
524 229 2
524 231 1
524 280 1
524 295 1
524 309 0
524 312 3
524 317 1
524 402 1
524 408 1
524 455 1
524 462 1
524 464 1
524 468 1
524 500 1
524 506 4
524 550 2
524 644 1
524 655 3
524 660 4
524 665 1
524 746 1
524 752 2
524 786 1
524 818 2
524 876 1
524 969 1
524 1115 1
524 1191 1
524 1207 1
524 1270 1
524 1349 1
524 1535 1
524 1778 1
524 2278 1
524 2410 1
524 2413 1
524 2990 1
524 3005 1
524 3245 1
524 3730 1
524 4346 1
525 1 2
525 3 1
525 4 1
525 11 1
525 15 1
525 19 1
525 162 2
525 192 1
525 198 2
525 280 1
525 295 1
525 309 0
525 312 2
525 317 1
525 402 1
525 408 1
525 455 1
525 464 1
525 468 1
525 506 3
525 644 1
525 655 2
525 660 3
525 752 1
525 818 1
525 876 1
525 969 1
525 1115 1
525 1191 1
525 1349 1
525 2278 1
525 2410 1
525 2413 1
525 2990 1
525 3005 1
525 3245 1
525 3730 1
525 4346 1
526 0 11
526 1 3
526 2 5
526 3 9
526 4 2
526 6 7
526 9 1
526 11 2
526 12 3
526 13 1
526 14 1
526 15 4
526 16 1
526 18 2
526 19 2
526 28 1
526 36 1
526 37 2
526 43 6
526 48 2
526 56 1
526 70 1
526 73 2
526 75 1
526 86 1
526 89 1
526 91 1
526 96 1
526 99 4
526 106 1
526 109 3
526 115 1
526 119 2
526 143 1
526 149 1
526 153 1
526 162 8
526 169 1
526 174 1
526 182 1
526 183 1
526 191 1
526 197 1
526 205 1
526 206 1
526 230 1
526 234 1
526 261 1
526 276 4
526 277 1
526 295 1
526 304 1
526 312 3
526 322 1
526 345 1
526 376 1
526 380 1
526 382 1
526 387 1
526 415 1
526 425 1
526 440 1
526 453 2
526 455 2
526 462 5
526 478 1
526 483 1
526 550 1
526 570 1
526 582 1
526 596 1
526 606 1
526 677 1
526 698 1
526 719 3
526 753 3
526 772 1
526 800 1
526 846 1
526 862 1
526 877 2
526 928 2
526 1017 1
526 1135 1
526 1405 2
526 1448 1
526 1852 1
526 1995 1
526 2516 1
526 3714 2
526 4347 2
526 4348 1
526 4349 0
527 0 3
527 1 2
527 2 2
527 4 2
527 11 1
527 14 1
527 17 1
527 19 1
527 34 1
527 47 1
527 51 1
527 56 1
527 77 1
527 98 3
527 110 1
527 136 1
527 160 1
527 162 5
527 191 4
527 209 1
527 229 1
527 279 1
527 295 1
527 312 6
527 336 1
527 419 1
527 440 8
527 454 1
527 507 1
527 519 1
527 528 1
527 530 1
527 574 1
527 614 2
527 838 5
527 876 1
527 977 1
527 1109 2
527 1390 1
527 1393 1
527 1394 0
527 1469 1
527 1557 2
527 1559 3
527 1609 2
527 1656 2
527 1658 2
527 1779 1
527 2991 1
528 1 1
528 3 11
528 5 3
528 10 1
528 21 3
528 22 2
528 30 1
528 35 4
528 38 2
528 41 1
528 47 1
528 48 4
528 51 1
528 56 2
528 58 2
528 61 2
528 66 1
528 68 1
528 72 2
528 75 1
528 77 2
528 82 2
528 90 1
528 96 1
528 97 1
528 102 1
528 110 3
528 112 1
528 124 1
528 125 1
528 132 1
528 134 2
528 136 1
528 138 1
528 139 1
528 146 2
528 151 1
528 154 1
528 174 1
528 189 1
528 199 1
528 208 2
528 227 1
528 228 1
528 235 1
528 240 4
528 241 1
528 243 1
528 246 1
528 256 2
528 259 1
528 279 1
528 285 1
528 302 5
528 318 1
528 321 1
528 323 8
528 330 1
528 356 1
528 359 1
528 380 1
528 396 1
528 402 1
528 405 7
528 410 1
528 419 1
528 436 1
528 441 1
528 449 1
528 452 1
528 455 1
528 465 5
528 468 1
528 470 5
528 473 1
528 480 1
528 483 1
528 490 1
528 502 3
528 512 1
528 548 6
528 555 1
528 560 4
528 596 1
528 597 1
528 613 1
528 617 1
528 628 1
528 634 2
528 641 2
528 644 1
528 649 1
528 665 1
528 737 1
528 745 1
528 778 1
528 782 5
528 792 1
528 797 1
528 804 1
528 818 1
528 860 1
528 932 1
528 962 2
528 978 1
528 1001 1
528 1010 1
528 1033 1
528 1049 1
528 1125 1
528 1168 2
528 1260 1
528 1354 1
528 1386 1
528 1560 1
528 1605 1
528 1626 1
528 1990 1
528 2005 1
528 2017 1
528 2018 2
528 2154 1
528 2224 2
528 2271 1
528 2366 2
528 2367 1
528 2420 1
528 2527 1
528 2561 1
528 2577 1
528 2769 1
528 3006 1
528 3007 1
528 3234 3
528 3305 1
528 3316 1
528 3335 1
528 3336 1
528 3682 1
528 3702 1
528 4277 1
528 4350 4
528 4351 1
529 1 1
529 4 4
529 12 1
529 13 2
529 17 1
529 20 1
529 21 1
529 22 2
529 24 2
529 31 3
529 34 1
529 38 1
529 41 2
529 42 2
529 47 4
529 48 2
529 55 1
529 68 1
529 71 3
529 72 1
529 82 1
529 87 1
529 95 1
529 110 2
529 117 2
529 122 1
529 125 3
529 129 2
529 144 1
529 159 1
529 163 1
529 166 2
529 178 4
529 186 1
529 197 1
529 220 2
529 227 1
529 228 1
529 245 1
529 274 3
529 321 2
529 357 1
529 369 1
529 373 1
529 377 1
529 419 2
529 422 1
529 426 1
529 439 1
529 449 1
529 464 1
529 473 1
529 499 2
529 509 2
529 576 1
529 580 1
529 608 1
529 651 1
529 654 1
529 681 10
529 683 1
529 712 2
529 740 1
529 747 1
529 798 1
529 821 1
529 870 1
529 886 1
529 931 1
529 988 2
529 1033 1
529 1048 1
529 1092 1
529 1094 1
529 1163 1
529 1306 8
529 1354 1
529 1410 1
529 1461 1
529 1520 1
529 1649 1
529 1775 1
529 2101 1
529 2364 1
529 2377 1
529 2756 1
529 2908 0
529 2921 1
529 3217 1
529 3708 1
530 1 1
530 12 3
530 17 1
530 42 1
530 45 1
530 59 1
530 63 1
530 96 1
530 97 1
530 112 1
530 116 1
530 134 1
530 194 1
530 211 1
530 239 1
530 286 1
530 313 1
530 410 1
530 501 2
530 512 1
530 637 1
530 689 1
530 698 0
530 913 1
530 1058 4
530 1118 1
530 1137 1
530 1463 1
530 1515 1
530 1539 1
530 1631 1
530 2730 1
531 1 1
531 22 1
531 61 1
531 95 1
531 115 1
531 179 1
531 183 2
531 227 1
531 229 1
531 277 1
531 293 1
531 350 1
531 365 1
531 369 1
531 409 3
531 564 1
531 649 1
531 868 1
531 875 1
531 891 1
531 949 0
531 960 1
531 1059 1
531 1142 1
531 2578 1
531 2770 1
531 3337 1
532 1 1
532 3 2
532 8 4
532 63 1
532 94 1
532 95 1
532 101 1
532 180 1
532 204 1
532 273 1
532 283 1
533 1 1
533 8 1
533 34 1
533 42 1
533 50 1
533 54 1
533 95 1
533 100 1
533 1890 2
534 0 34
534 1 3
534 2 18
534 3 17
534 4 2
534 11 2
534 13 1
534 14 2
534 15 8
534 17 2
534 19 3
534 20 1
534 21 1
534 32 1
534 36 1
534 37 1
534 38 1
534 41 1
534 42 1
534 50 0
534 67 5
534 69 1
534 72 4
534 74 1
534 75 1
534 82 1
534 106 1
534 132 1
534 149 1
534 153 1
534 164 1
534 166 1
534 177 1
534 183 1
534 198 1
534 210 1
534 237 1
534 247 1
534 261 1
534 294 1
534 296 5
534 304 4
534 329 1
534 331 1
534 375 1
534 400 1
534 546 1
534 581 1
534 744 1
534 752 1
534 774 1
534 823 4
534 827 3
534 895 1
534 924 1
534 925 1
534 1159 2
534 1224 2
534 1258 1
534 1357 1
534 1391 1
534 1404 1
534 1514 3
534 1537 1
534 1540 1
534 1736 1
534 1739 1
534 1740 1
534 1871 1
534 2012 1
534 2119 1
534 2226 1
534 2245 1
534 2247 1
534 2248 1
534 2376 1
534 2538 1
534 2711 1
534 2733 1
534 2951 1
534 3216 1
534 3275 1
534 3278 1
534 3667 1
534 4250 1
534 4251 1
535 1 2
535 3 1
535 5 1
535 8 2
535 11 1
535 14 2
535 15 1
535 19 1
535 34 1
535 42 1
535 50 1
535 54 1
535 210 2
535 267 2
535 484 2
535 505 2
535 1867 1
535 2526 1
536 1 2
536 3 1
536 5 1
536 8 2
536 11 1
536 15 1
536 19 1
536 34 1
536 42 1
536 44 2
536 50 1
536 54 1
536 267 2
536 484 2
536 505 2
536 1867 1
536 1891 2
536 2526 1
537 1 1
537 3 5
537 8 10
537 63 2
537 94 3
537 101 3
537 180 3
537 204 5
537 464 1
537 484 3
537 633 2
537 969 1
537 1127 1
538 1 1
538 34 1
538 42 2
538 50 1
538 54 1
538 62 1
538 95 1
538 100 1
538 158 1
538 497 2
538 1161 1
538 1890 2
539 1 2
539 3 2
539 5 2
539 8 2
539 11 1
539 15 1
539 19 3
539 24 2
539 34 1
539 42 1
539 50 1
539 54 1
539 100 2
539 267 2
539 291 2
539 484 2
539 505 2
539 1867 1
539 2133 1
539 2537 1
540 0 3
540 1 2
540 2 2
540 3 1
540 6 2
540 7 1
540 9 2
540 11 1
540 13 1
540 14 1
540 17 1
540 18 1
540 19 2
540 20 1
540 28 1
540 59 3
540 66 1
540 71 1
540 77 3
540 78 1
540 87 1
540 93 2
540 104 1
540 112 1
540 114 1
540 119 2
540 125 1
540 141 1
540 157 1
540 163 2
540 181 2
540 185 2
540 191 1
540 192 1
540 201 1
540 214 1
540 234 1
540 239 2
540 251 2
540 267 1
540 329 1
540 355 2
540 356 1
540 375 1
540 401 1
540 411 1
540 442 2
540 446 8
540 456 1
540 483 1
540 487 1
540 505 1
540 557 1
540 561 1
540 586 1
540 593 1
540 639 1
540 800 1
540 878 4
540 915 1
540 919 1
540 1136 3
540 1198 3
540 1296 1
540 1310 1
540 1357 3
540 1416 1
540 2137 1
540 2280 1
540 2771 1
540 3008 1
540 3338 1
540 4352 1
540 4353 1
540 4354 1
541 0 3
541 1 2
541 2 1
541 3 4
541 4 1
541 11 1
541 13 2
541 14 1
541 15 2
541 16 1
541 17 1
541 18 1
541 28 1
541 34 1
541 42 1
541 55 1
541 84 1
541 105 1
541 124 1
541 149 1
541 156 1
541 212 1
541 220 3
541 291 1
541 317 1
541 321 1
541 357 2
541 401 1
541 410 1
541 425 1
541 439 1
541 480 2
541 509 2
541 523 1
541 681 2
541 778 1
541 1010 1
541 1095 1
541 1306 3
541 1860 1
541 2756 2
541 2908 1
541 3220 1
541 3221 1
541 3708 1
541 3731 1
541 4355 1
541 4356 1
542 1 1
542 6 2
542 7 3
542 52 1
542 55 1
542 83 1
542 119 1
542 277 1
542 628 1
542 760 0
542 890 1
542 1347 1
542 1522 1
542 2097 1
542 2579 1
543 1 4
543 3 9
543 4 3
543 5 10
543 6 11
543 7 2
543 8 2
543 9 7
543 11 3
543 12 8
543 14 3
543 15 1
543 17 1
543 18 1
543 19 3
543 20 3
543 21 3
543 22 1
543 24 5
543 26 2
543 27 2
543 31 1
543 34 2
543 38 1
543 39 7
543 41 1
543 44 5
543 45 4
543 47 1
543 49 46
543 52 2
543 55 1
543 56 1
543 57 1
543 59 1
543 62 2
543 64 2
543 67 3
543 73 1
543 78 2
543 82 1
543 93 1
543 96 1
543 100 2
543 116 1
543 120 3
543 125 1
543 126 1
543 134 5
543 158 5
543 163 2
543 183 1
543 185 2
543 192 1
543 194 1
543 206 1
543 227 1
543 237 1
543 239 5
543 253 1
543 257 1
543 262 2
543 268 5
543 286 4
543 313 3
543 317 2
543 319 2
543 329 2
543 355 2
543 369 1
543 375 2
543 384 12
543 388 4
543 394 12
543 395 12
543 407 2
543 408 1
543 442 1
543 468 1
543 501 1
543 543 1
543 571 3
543 589 1
543 604 1
543 609 2
543 632 4
543 635 2
543 648 1
543 663 5
543 679 3
543 698 4
543 720 1
543 735 0
543 740 2
543 753 2
543 800 1
543 805 1
543 822 6
543 846 2
543 871 2
543 889 2
543 969 1
543 973 1
543 1003 1
543 1007 2
543 1012 1
543 1048 1
543 1056 2
543 1099 2
543 1126 1
543 1127 1
543 1158 5
543 1211 4
543 1227 1
543 1338 2
543 1339 4
543 1347 1
543 1448 1
543 1512 4
543 1513 2
543 1615 2
543 1723 2
543 1724 2
543 1737 1
543 1842 2
543 1848 2
543 1974 2
543 1975 2
543 1976 2
543 1977 2
543 1978 2
543 2102 2
543 2103 2
543 2104 2
543 2129 2
543 2160 1
543 2216 2
543 2419 1
543 2505 1
543 2684 2
543 2722 2
543 2730 1
543 2909 2
543 3603 1
543 4197 1
544 1 1
544 6 1
544 9 1
544 13 1
544 18 1
544 26 1
544 41 2
544 45 1
544 52 1
544 59 1
544 62 1
544 63 1
544 82 1
544 98 1
544 109 1
544 116 1
544 119 1
544 127 2
544 134 1
544 136 1
544 155 2
544 162 2
544 163 1
544 179 2
544 194 2
544 277 1
544 300 1
544 332 0
544 339 1
544 873 1
